ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
21759,HY152127,02/15/2015 04:21:00 AM,014XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0734,007,17,67,01A,1168131,1857668,2015,08/17/2015 03:03:40 PM,41.764974559,-87.659310823,"(41.764975, -87.659311)"
21760,HK649858,02/10/2015 12:00:00 AM,025XX N LONG AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2515,025,30,19,01A,1139955,1916293,2015,08/17/2015 03:03:40 PM,41.926409544,-87.761153938,"(41.92641, -87.761154)"
21761,HY157257,02/20/2015 03:17:00 AM,020XX W FULLERTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1432,014,32,22,01A,1162162,1915940,2015,08/17/2015 03:03:40 PM,41.92500526,-87.679563115,"(41.925005, -87.679563)"
21762,HY158116,02/20/2015 06:41:00 PM,056XX S GREEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0712,007,20,68,01A,1171599,1867542,2015,08/17/2015 03:03:40 PM,41.791994694,-87.646310475,"(41.791995, -87.64631)"
21763,HY159217,02/21/2015 05:44:00 PM,013XX W LELAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1913,019,46,3,01A,1166511,1931331,2015,08/17/2015 03:03:40 PM,41.967146776,-87.663140769,"(41.967147, -87.663141)"
21764,HY160139,02/22/2015 03:20:00 PM,020XX W 69TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0735,007,17,67,01A,1164023,1858896,2015,08/17/2015 03:03:40 PM,41.768431709,-87.674333391,"(41.768432, -87.674333)"
21765,HY163030,02/25/2015 06:37:00 AM,071XX N CLARK ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2423,024,49,1,01A,1163291,1947613,2015,08/17/2015 03:03:40 PM,42.011893605,-87.674519739,"(42.011894, -87.67452)"
21767,HY163914,02/25/2015 07:45:00 PM,114XX S PRAIRIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,false,false,0531,005,9,49,01A,1179956,1829174,2015,08/17/2015 03:03:40 PM,41.686521024,-87.61683831,"(41.686521, -87.616838)"
21768,HY163571,02/25/2015 03:09:00 PM,046XX W MAYPOLE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1113,011,28,25,01A,1145420,1901057,2015,08/17/2015 03:03:40 PM,41.884498505,-87.741458652,"(41.884499, -87.741459)"
21769,HY169646,03/02/2015 07:20:00 PM,105XX S YATES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0434,004,10,51,01A,1194209,1835537,2015,08/17/2015 03:03:40 PM,41.703644635,-87.564453394,"(41.703645, -87.564453)"
21772,HY174696,03/07/2015 01:52:00 AM,010XX W 18TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1235,012,25,31,01A,1169618,1891581,2015,08/17/2015 03:03:40 PM,41.858003291,-87.652876321,"(41.858003, -87.652876)"
21773,HY174696,03/07/2015 01:52:00 AM,010XX W 18TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1235,012,25,31,01A,1169618,1891581,2015,08/17/2015 03:03:40 PM,41.858003291,-87.652876321,"(41.858003, -87.652876)"
21774,HY175374,03/07/2015 04:41:00 PM,020XX W 47TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,0924,009,12,61,01A,1163779,1873499,2015,08/17/2015 03:03:40 PM,41.808509341,-87.674817794,"(41.808509, -87.674818)"
21775,HY176662,03/08/2015 06:33:00 PM,065XX S KIMBARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0321,003,20,42,01A,1185763,1861895,2015,08/17/2015 03:03:40 PM,41.776176511,-87.594551952,"(41.776177, -87.594552)"
21776,HY177178,03/09/2015 09:36:00 AM,028XX S AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1031,010,22,30,01A,1151168,1884889,2015,08/17/2015 03:03:40 PM,41.840020892,-87.720774668,"(41.840021, -87.720775)"
21777,HY177586,03/09/2015 02:52:00 PM,009XX W AGATITE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1914,019,46,3,01A,1169181,1929732,2015,08/17/2015 03:03:40 PM,41.96270134,-87.653370223,"(41.962701, -87.65337)"
21778,HY177958,03/09/2015 07:41:00 PM,002XX W 105TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0512,005,34,49,01A,1176504,1835313,2015,08/31/2015 03:38:55 PM,41.703445434,-87.629291729,"(41.703445, -87.629292)"
21779,HY178055,03/09/2015 07:53:00 PM,092XX S ADA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2222,022,21,73,01A,1168954,1843415,2015,08/17/2015 03:03:40 PM,41.725844616,-87.65670508,"(41.725845, -87.656705)"
21780,HY185125,03/15/2015 04:49:00 AM,050XX N HARDING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1712,017,39,14,01A,1149148,1933139,2015,08/17/2015 03:03:40 PM,41.972462991,-87.726935628,"(41.972463, -87.726936)"
21781,HY185434,03/15/2015 01:21:00 PM,058XX W PATTERSON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1633,016,38,15,01A,1136800,1923676,2015,08/17/2015 03:03:40 PM,41.946726473,-87.772569826,"(41.946726, -87.77257)"
21782,HY185689,03/15/2015 07:27:00 PM,058XX W NORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2531,025,29,25,01A,1136979,1910037,2015,08/17/2015 03:03:40 PM,41.909296329,-87.772239931,"(41.909296, -87.77224)"
21783,HY185689,03/15/2015 07:28:00 PM,058XX W NORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2531,025,29,25,01A,1136979,1910037,2015,08/17/2015 03:03:40 PM,41.909296329,-87.772239931,"(41.909296, -87.77224)"
21784,HY186207,03/16/2015 03:11:00 AM,016XX W WEBSTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1432,014,32,22,01A,1164995,1914701,2015,08/17/2015 03:03:40 PM,41.921545627,-87.669188669,"(41.921546, -87.669189)"
21785,HY186207,03/16/2015 03:11:00 AM,016XX W WEBSTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1432,014,32,22,01A,1164995,1914701,2015,08/17/2015 03:03:40 PM,41.921545627,-87.669188669,"(41.921546, -87.669189)"
21786,HY190080,03/19/2015 12:49:00 AM,081XX S NORMAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0622,006,21,44,01A,1174374,1851122,2015,08/17/2015 03:03:40 PM,41.746875014,-87.636622787,"(41.746875, -87.636623)"
21787,HY190108,03/19/2015 02:26:00 AM,001XX S CICERO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1113,011,28,25,01A,1144415,1898849,2015,08/17/2015 03:03:40 PM,41.878458449,-87.745204753,"(41.878458, -87.745205)"
21788,HY190397,03/19/2015 11:20:00 AM,079XX S KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0835,008,18,70,01A,1156428,1851675,2015,08/17/2015 03:03:40 PM,41.748772464,-87.70236711,"(41.748772, -87.702367)"
21789,HY191107,03/19/2015 09:19:00 PM,009XX N MOZART ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1211,012,26,24,01A,1157211,1906267,2015,08/17/2015 03:03:40 PM,41.898563902,-87.698018649,"(41.898564, -87.698019)"
21790,HY192076,03/20/2015 05:14:00 PM,030XX E 81ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0422,004,7,46,01A,1197999,1851850,2015,08/17/2015 03:03:40 PM,41.748315167,-87.550031913,"(41.748315, -87.550032)"
21791,HY193065,03/21/2015 12:32:00 PM,088XX S WOOD ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,2221,022,21,71,01A,1165889,1846091,2015,08/17/2015 03:03:40 PM,41.733253531,-87.667856608,"(41.733254, -87.667857)"
21792,HY193536,03/22/2015 09:53:00 AM,109XX S GREEN BAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0432,004,10,52,01A,1200541,1833111,2015,08/17/2015 03:03:40 PM,41.696830001,-87.541349099,"(41.69683, -87.541349)"
21793,HY194555,03/22/2015 09:33:00 PM,022XX W WINNEMAC AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2031,020,47,4,01A,1160556,1933458,2015,08/17/2015 03:03:40 PM,41.973109096,-87.684977358,"(41.973109, -87.684977)"
21794,HY196184,03/24/2015 06:55:00 AM,028XX W WARREN BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1222,012,2,27,01A,1157356,1900224,2015,08/17/2015 03:03:40 PM,41.881978408,-87.697650504,"(41.881978, -87.697651)"
21795,HY198255,03/25/2015 06:24:00 PM,052XX W FULLERTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,true,false,2515,025,37,19,01A,1141240,1915461,2015,08/17/2015 03:03:40 PM,41.924102822,-87.756452662,"(41.924103, -87.756453)"
21796,HY199452,03/26/2015 05:59:00 PM,052XX W QUINCY ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1522,015,29,25,01A,1141486,1898500,2015,08/17/2015 03:03:40 PM,41.877555323,-87.755968179,"(41.877555, -87.755968)"
21797,HY199846,03/27/2015 02:04:00 AM,084XX S STONY ISLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0412,004,8,45,01A,1188276,1849160,2015,08/17/2015 03:03:40 PM,41.741170915,-87.585745319,"(41.741171, -87.585745)"
21798,HY201146,03/28/2015 02:13:00 AM,022XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,false,false,0132,001,2,33,01A,1177561,1889490,2015,08/17/2015 03:03:40 PM,41.852089006,-87.623784345,"(41.852089, -87.623784)"
21799,HY202270,03/29/2015 02:27:00 AM,122XX S RACINE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0524,005,34,53,01A,1170547,1823630,2015,08/17/2015 03:03:40 PM,41.671516943,-87.651443612,"(41.671517, -87.651444)"
21800,HY203776,03/30/2015 02:50:00 PM,057XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0712,007,16,68,01A,1170622,1866859,2015,08/17/2015 03:03:40 PM,41.790141834,-87.649912869,"(41.790142, -87.649913)"
21801,HY204746,03/31/2015 10:55:00 AM,012XX W 56TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0713,007,16,67,01A,1168810,1867639,2015,08/17/2015 03:03:40 PM,41.792321579,-87.656534454,"(41.792322, -87.656534)"
21802,HY204877,03/31/2015 12:19:00 PM,028XX N MAPLEWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,1411,014,1,21,01A,1158869,1918728,2015,08/17/2015 03:03:40 PM,41.932723985,-87.691586431,"(41.932724, -87.691586)"
21803,HY206710,04/01/2015 07:05:00 PM,030XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0831,008,18,66,01A,1157490,1857396,2015,08/17/2015 03:03:40 PM,41.764450345,-87.698320777,"(41.76445, -87.698321)"
21804,HY207131,04/02/2015 12:51:00 AM,068XX S JEFFERY BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0332,003,5,43,01A,1190721,1860087,2015,08/17/2015 03:03:40 PM,41.771096902,-87.576434913,"(41.771097, -87.576435)"
21805,HY207153,04/02/2015 02:26:00 AM,021XX W 71ST PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0735,007,17,67,01A,1163433,1857227,2015,08/17/2015 03:03:40 PM,41.763864124,-87.676542751,"(41.763864, -87.676543)"
21806,HY208263,04/02/2015 09:08:00 PM,001XX E 69TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0322,003,20,69,01A,1178585,1859304,2015,08/17/2015 03:03:40 PM,41.769232737,-87.620944418,"(41.769233, -87.620944)"
21807,HY208837,04/03/2015 12:08:00 PM,058XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0232,002,20,40,01A,1179923,1866304,2015,08/17/2015 03:03:40 PM,41.788410913,-87.615825885,"(41.788411, -87.615826)"
21808,HY209027,04/03/2015 02:37:00 PM,070XX S NORMAL BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0732,007,6,68,01A,1174163,1858322,2015,08/17/2015 03:03:40 PM,41.766637378,-87.637182455,"(41.766637, -87.637182)"
21809,HY210099,04/04/2015 12:18:00 PM,065XX S MARSHFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0725,007,15,67,01A,1166451,1861318,2015,11/28/2015 03:50:40 PM,41.7750266,-87.665364618,"(41.775027, -87.665365)"
21810,HY210359,04/04/2015 05:07:00 PM,078XX S SEELEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0611,006,18,71,01A,1164056,1852703,2015,08/17/2015 03:03:40 PM,41.751436547,-87.674386315,"(41.751437, -87.674386)"
21811,HY214108,04/08/2015 02:53:00 AM,027XX W BLOOMINGDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1421,014,1,22,01A,1157980,1911871,2015,09/17/2015 11:34:46 AM,41.91392608,-87.695040991,"(41.913926, -87.695041)"
21812,HY214352,04/08/2015 11:37:00 AM,025XX E 84TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0423,004,7,46,01A,1194440,1849766,2015,08/17/2015 03:03:40 PM,41.742684668,-87.563141378,"(41.742685, -87.563141)"
21813,HY214581,04/08/2015 02:25:00 PM,066XX W BELDEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,2512,025,36,18,01A,1131571,1914340,2015,08/17/2015 03:03:40 PM,41.921199662,-87.792007111,"(41.9212, -87.792007)"
21814,HY217489,04/10/2015 11:16:00 PM,113XX S GREEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,2234,022,34,75,01A,1172679,1829705,2015,08/17/2015 03:03:40 PM,41.68814117,-87.643462515,"(41.688141, -87.643463)"
21815,HY218517,04/11/2015 09:27:00 PM,004XX E 72ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0323,003,6,69,01A,1180300,1857373,2015,08/17/2015 03:03:40 PM,41.76389472,-87.61471722,"(41.763895, -87.614717)"
21817,HY201343,04/03/2015 07:00:00 AM,088XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0632,006,8,44,01A,1183114,1846319,2015,08/17/2015 03:03:40 PM,41.733496394,-87.604746446,"(41.733496, -87.604746)"
21818,HY132431,02/05/2015 07:00:00 AM,119XX S YALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0522,005,9,53,01A,1176760,1825767,2015,01/10/2016 08:18:39 AM,41.677244043,-87.628640273,"(41.677244, -87.62864)"
21819,HY222476,04/15/2015 03:16:00 AM,045XX N BROADWAY,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1913,019,46,3,01A,1168276,1930258,2015,08/17/2015 03:03:40 PM,41.96416436,-87.656682274,"(41.964164, -87.656682)"
21820,HY226249,04/18/2015 12:55:00 AM,010XX N SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1112,011,27,23,01A,1150193,1906754,2015,08/17/2015 03:03:40 PM,41.900039997,-87.72378279,"(41.90004, -87.723783)"
21821,HY226327,04/18/2015 01:22:00 AM,026XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,true,false,1211,012,26,24,01A,1158615,1905227,2015,08/17/2015 03:03:40 PM,41.895681406,-87.692890346,"(41.895681, -87.69289)"
21822,HY227673,04/19/2015 05:38:00 AM,023XX S WASHTENAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1034,010,12,30,01A,1158738,1888161,2015,08/17/2015 03:03:40 PM,41.848848115,-87.692906249,"(41.848848, -87.692906)"
21823,HY227705,04/19/2015 06:35:00 AM,027XX N LAVERGNE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2521,025,31,19,01A,1142577,1917911,2015,08/17/2015 03:03:40 PM,41.930801083,-87.751478832,"(41.930801, -87.751479)"
21824,HY227705,04/19/2015 06:35:00 AM,027XX N LAVERGNE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2521,025,31,19,01A,1142577,1917911,2015,08/17/2015 03:03:40 PM,41.930801083,-87.751478832,"(41.930801, -87.751479)"
21825,HY229848,04/20/2015 10:17:00 PM,102XX S MAY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2232,022,34,73,01A,1170459,1836977,2015,08/17/2015 03:03:40 PM,41.708145189,-87.651378966,"(41.708145, -87.651379)"
21826,HY229305,04/20/2015 03:54:00 PM,060XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0313,003,20,42,01A,1179958,1864968,2015,08/17/2015 03:03:40 PM,41.784744,-87.615738439,"(41.784744, -87.615738)"
21827,HY229969,04/21/2015 02:35:00 AM,000XX W 43RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0215,002,3,38,01A,1176915,1876510,2015,08/17/2015 03:03:40 PM,41.816485491,-87.6265473,"(41.816485, -87.626547)"
21828,HY231077,04/21/2015 10:11:00 PM,072XX S BENNETT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,true,0324,003,5,43,01A,1189960,1857371,2015,08/17/2015 03:03:40 PM,41.76366232,-87.579311694,"(41.763662, -87.579312)"
21829,HY230461,04/21/2015 01:49:00 PM,034XX W OGDEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,LIQUOR STORE,false,false,1024,010,24,29,01A,1153548,1890574,2015,08/17/2015 03:03:40 PM,41.855574302,-87.71189003,"(41.855574, -87.71189)"
21830,HY233228,04/23/2015 06:10:00 PM,014XX E 73RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,5,43,01A,1187233,1856882,2015,08/17/2015 03:03:40 PM,41.762385622,-87.589322086,"(41.762386, -87.589322)"
21831,HY233901,04/24/2015 10:20:00 AM,070XX S TALMAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0831,008,18,66,01A,1159921,1857938,2015,08/17/2015 03:03:40 PM,41.765888079,-87.689395594,"(41.765888, -87.689396)"
21832,HY234893,04/24/2015 11:21:00 PM,093XX S LA SALLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0634,006,21,49,01A,1176922,1843044,2015,08/17/2015 03:03:40 PM,41.724650968,-87.627529047,"(41.724651, -87.627529)"
21833,HY234991,04/25/2015 02:26:00 AM,034XX S HAMILTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0912,009,11,59,01A,1162583,1881752,2015,08/17/2015 03:03:40 PM,41.831181589,-87.678973942,"(41.831182, -87.678974)"
21835,HY236576,04/26/2015 01:15:00 PM,035XX W FLOURNOY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,24,27,01A,1152944,1896804,2015,08/17/2015 03:03:40 PM,41.872682099,-87.713942029,"(41.872682, -87.713942)"
21836,HY239281,04/28/2015 03:30:00 PM,132XX S FORRESTVILLE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0533,005,9,54,01A,1182321,1817693,2015,08/17/2015 03:03:40 PM,41.65496118,-87.608534028,"(41.654961, -87.608534)"
21839,HY240475,04/29/2015 02:01:00 PM,048XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0931,009,20,61,01A,1164172,1872502,2015,01/10/2016 08:18:39 AM,41.805765182,-87.673404434,"(41.805765, -87.673404)"
21840,HY240344,04/29/2015 12:45:00 PM,012XX W WASHBURNE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,true,false,1233,012,2,28,01A,1168296,1894531,2015,08/31/2015 03:38:55 PM,41.866126984,-87.657643628,"(41.866127, -87.657644)"
21842,HY241278,04/30/2015 07:37:00 AM,048XX N LAKE SHORE DR NB,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2024,020,48,3,01A,1170545,1932813,2015,08/17/2015 03:03:40 PM,41.971125877,-87.648264775,"(41.971126, -87.648265)"
21843,HY242429,05/01/2015 12:44:00 AM,080XX S PRINCETON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0623,006,17,44,01A,1175682,1851641,2015,12/16/2015 03:52:48 PM,41.748270051,-87.631814453,"(41.74827, -87.631814)"
21844,HY243252,05/01/2015 06:15:00 PM,013XX E 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0411,004,5,43,01A,1186309,1855533,2015,08/17/2015 03:03:40 PM,41.758705721,-87.592751196,"(41.758706, -87.592751)"
21845,HY243592,05/01/2015 11:30:00 PM,079XX S ABERDEEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0612,006,17,71,01A,1170363,1852094,2015,08/17/2015 03:03:40 PM,41.749630493,-87.651291874,"(41.74963, -87.651292)"
21846,HY243229,05/01/2015 05:14:00 PM,042XX W GRENSHAW ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,011,24,29,01A,1148274,1894699,2015,08/17/2015 03:03:40 PM,41.866996922,-87.73114209,"(41.866997, -87.731142)"
21848,HY243229,05/01/2015 05:34:00 PM,042XX W GRENSHAW ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,011,24,29,01A,1148274,1894699,2015,08/17/2015 03:03:40 PM,41.866996922,-87.73114209,"(41.866997, -87.731142)"
21849,HY244929,05/03/2015 01:05:00 AM,031XX W 64TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0823,008,15,66,01A,1156356,1862019,2015,08/17/2015 03:03:40 PM,41.777159455,-87.702352906,"(41.777159, -87.702353)"
21852,HY248286,05/05/2015 04:49:00 PM,062XX N BELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,2413,024,50,2,01A,1160181,1941554,2015,08/17/2015 03:03:40 PM,41.995332628,-87.686131356,"(41.995333, -87.686131)"
21853,HY251159,05/07/2015 08:15:00 PM,070XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0733,007,17,68,01A,1171191,1858131,2015,03/26/2016 03:46:55 PM,41.766178742,-87.648081529,"(41.766179, -87.648082)"
21854,HY253376,05/09/2015 01:22:00 PM,072XX S GREEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0733,007,17,68,01A,1171889,1856864,2015,08/17/2015 03:03:40 PM,41.76268665,-87.645560247,"(41.762687, -87.64556)"
21855,HY254085,05/10/2015 12:35:00 AM,074XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0323,003,6,69,01A,1182851,1855760,2015,08/17/2015 03:03:40 PM,41.759409623,-87.605417347,"(41.75941, -87.605417)"
21856,HY250608,05/07/2015 01:04:00 PM,083XX S BRANDON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0424,004,10,46,01A,1198937,1850030,2015,08/17/2015 03:03:40 PM,41.743297474,-87.546655814,"(41.743297, -87.546656)"
21857,HY213507,05/10/2015 07:00:00 AM,047XX N BROADWAY,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1913,019,48,3,01A,1167563,1931722,2015,08/17/2015 03:03:40 PM,41.968197047,-87.659261403,"(41.968197, -87.659261)"
21858,HY254429,05/10/2015 10:42:00 AM,052XX W THOMAS ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,true,1524,015,37,25,01A,1141268,1906827,2015,09/24/2015 07:47:58 PM,41.90040965,-87.756563117,"(41.90041, -87.756563)"
21860,HY259141,05/13/2015 08:05:00 PM,002XX W 107TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0513,005,34,49,01A,1176567,1833986,2015,08/17/2015 03:03:40 PM,41.699802541,-87.629100771,"(41.699803, -87.629101)"
21861,HY259141,05/13/2015 11:23:00 PM,002XX W 107TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0513,005,34,49,01A,1176567,1833986,2015,08/17/2015 03:03:40 PM,41.699802541,-87.629100771,"(41.699803, -87.629101)"
21862,HY260356,05/14/2015 07:24:00 PM,064XX S DAMEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0726,007,15,67,01A,1164136,1861909,2015,08/17/2015 03:03:40 PM,41.776697412,-87.6738345,"(41.776697, -87.673834)"
21863,HY262032,05/16/2015 01:20:00 AM,013XX W HASTINGS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1233,012,2,28,01A,1167603,1893850,2015,08/17/2015 03:03:40 PM,41.864273203,-87.660207278,"(41.864273, -87.660207)"
21866,HY265180,05/18/2015 12:16:00 PM,031XX W 85TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,DRIVEWAY,false,false,0835,008,18,70,01A,1156940,1848070,2015,08/17/2015 03:03:40 PM,41.738869436,-87.700588072,"(41.738869, -87.700588)"
21867,HY267833,05/20/2015 11:44:00 AM,022XX W 63RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0825,008,15,66,01A,1162394,1862818,2015,08/17/2015 03:03:40 PM,41.779228314,-87.680195316,"(41.779228, -87.680195)"
21868,HY268571,05/20/2015 08:12:00 PM,048XX S KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0815,008,14,57,01A,1149843,1872298,2015,08/17/2015 03:03:40 PM,41.80549527,-87.725963532,"(41.805495, -87.725964)"
21874,HY267522,05/20/2015 02:53:00 PM,039XX W SCHOOL ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,1732,017,30,21,01A,1149693,1921655,2015,08/17/2015 03:03:40 PM,41.940939441,-87.725231207,"(41.940939, -87.725231)"
21875,HY269141,05/21/2015 12:12:00 PM,084XX S COMMERCIAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0424,004,7,46,01A,1197600,1849783,2015,08/17/2015 03:03:40 PM,41.742653123,-87.551562764,"(41.742653, -87.551563)"
21876,HY271504,05/23/2015 01:46:00 AM,017XX W PIERCE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1433,014,1,24,01A,1164469,1910424,2015,08/17/2015 03:03:40 PM,41.909820423,-87.67124264,"(41.90982, -87.671243)"
21877,HY270036,05/22/2015 05:33:00 PM,013XX W 31ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0913,009,11,60,01A,1167829,1884227,2015,08/17/2015 03:03:40 PM,41.837861963,-87.659654778,"(41.837862, -87.659655)"
